id_entrega,distancia_km,tipo_veiculo,capacidade_veiculo_t,carga_t,tempo_estimado_min,tempo_real_min,valor_frete,custo_combustivel,margem_bruta,margem_percentual,atraso_min,atrasou,ocupacao_veiculo,custo_por_km,frete_por_km
11712,55.53,3/4,4.0,1.57,125.38,137.02,201.04,38.07,162.97,0.8106346995622762,11.640000000000015,True,0.3925,0.6855753646677472,3.6203853772735455
11713,190.32,Toco,6.0,3.53,486.55,474.88,817.63,207.69,609.94,0.7459853478957476,-11.670000000000016,False,0.5883333333333333,1.0912673392181589,4.2960802858343845
11714,97.57,3/4,4.0,2.46,246.32,262.95,361.46,73.71,287.75,0.7960770209705086,16.629999999999995,True,0.615,0.7554576201701343,3.7046223224351746
11715,40.51,VUC,3.0,2.61,97.87,85.25,154.21,29.88,124.33000000000001,0.8062382465469166,-12.620000000000005,False,0.87,0.73759565539373,3.8067143915082697
11716,118.13,VUC,3.0,1.09,304.58,269.43,344.27,75.97,268.29999999999995,0.7793301768960408,-35.14999999999998,False,0.36333333333333334,0.6431050537543385,2.9143316685008043
11717,54.19,VUC,3.0,2.76,132.95,145.88,176.41,34.5,141.91,0.8044328552803129,12.930000000000007,True,0.9199999999999999,0.6366488281970843,3.255397674847758
11718,31.71,3/4,4.0,2.42,94.05,84.74,127.54,30.75,96.79,0.758899168888192,-9.310000000000002,False,0.605,0.9697256385998108,4.022075055187638
11719,343.86,Carreta_Bau,28.0,21.5,545.89,509.94,2684.74,1097.83,1586.9099999999999,0.5910851702585725,-35.94999999999999,False,0.7678571428571429,3.192665619728959,7.807654277903797
11720,306.29,Carreta_Sider,28.0,18.76,414.62,502.68,2454.83,1005.98,1448.85,0.5902038022999556,88.06,True,0.67,3.2844036697247705,8.014724607398216
11721,89.67,Toco,6.0,5.13,214.46,237.3,431.37,100.4,330.97,0.767253170132369,22.840000000000003,True,0.855,1.1196609791457568,4.810639009702242
11722,57.81,3/4,4.0,2.85,138.72,137.47,222.72,45.13,177.59,0.7973688936781609,-1.25,False,0.7125,0.7806607853312576,3.8526206538661127
11723,209.93,3/4,4.0,0.64,419.27,443.58,721.07,181.64,539.4300000000001,0.7480965786955497,24.310000000000002,True,0.16,0.8652407945505644,3.434811603867956
11724,91.47,Truck,14.0,6.74,257.37,297.42,580.09,154.93,425.16,0.7329207536761537,40.05000000000001,True,0.48142857142857143,1.6937793812178858,6.34186071936154
11725,35.85,Toco,6.0,5.69,102.42,105.04,210.06,41.93,168.13,0.8003903646577168,2.6200000000000045,True,0.9483333333333334,1.1695955369595536,5.859414225941422
11726,4.21,VUC,3.0,1.6,16.54,32.56,28.19,3.45,24.740000000000002,0.877616175948918,16.020000000000003,True,0.5333333333333333,0.819477434679335,6.695961995249407
11727,75.1,VUC,3.0,2.56,133.36,165.59,239.06,52.7,186.36,0.7795532502300678,32.22999999999999,True,0.8533333333333334,0.7017310252996006,3.1832223701731026
11728,97.78,3/4,4.0,3.55,201.33,253.28,364.49,90.75,273.74,0.7510219759115476,51.94999999999999,True,0.8875,0.9281039067293925,3.7276539169564327
11729,79.29,3/4,4.0,1.73,172.06,211.34,294.53,76.23,218.29999999999995,0.7411808644280717,39.28,True,0.4325,0.9614074914869466,3.714592004035817
11730,9.34,Toco,6.0,5.27,13.18,30.99,99.45,7.62,91.83,0.9233785822021116,17.81,True,0.8783333333333333,0.815845824411135,10.647751605995717
11731,336.4,Carreta_Bau,28.0,13.18,404.21,487.51,2493.96,1060.23,1433.73,0.5748809122840783,83.30000000000001,True,0.4707142857142857,3.1516944114149825,7.413674197384068
11732,60.91,VUC,3.0,0.51,131.65,145.25,185.07,37.71,147.35999999999999,0.7962392608202301,13.599999999999994,True,0.17,0.6191101625348876,3.0384173370546708
11733,442.48,Carreta_Sider,28.0,20.73,637.98,660.73,3425.94,1447.68,1978.26,0.5774356818858474,22.75,True,0.7403571428571428,3.271741095642741,7.742587235581269
11734,64.15,3/4,4.0,3.39,161.41,161.37,248.51,59.47,189.04,0.760693734658565,-0.03999999999999204,False,0.8475,0.9270459859703818,3.873889321901792
11735,124.13,Toco,6.0,3.2,282.12,327.34,547.17,141.84,405.3299999999999,0.7407752618016338,45.21999999999997,True,0.5333333333333333,1.142673004108596,4.408039958108435
11736,408.0,Carreta_Sider,28.0,8.33,632.66,591.32,3004.0,1313.01,1690.99,0.5629127829560586,-41.33999999999992,False,0.2975,3.2181617647058824,7.362745098039215
11737,364.68,Carreta_Bau,28.0,18.84,447.51,520.76,2778.86,1156.33,1622.5300000000002,0.5838833190588947,73.25,True,0.6728571428571428,3.17080728309751,7.619995612591862
11738,17.26,VUC,3.0,2.33,62.5,42.55,75.7,13.14,62.56,0.8264200792602377,-19.950000000000003,False,0.7766666666666667,0.761297798377752,4.385863267670915
11739,54.28,3/4,4.0,2.83,152.12,134.82,213.09,49.89,163.2,0.7658735745459664,-17.30000000000001,False,0.7075,0.9191230655858511,3.925755342667649
11740,298.73,Carreta_Bau,28.0,12.67,472.96,464.13,2236.13,938.73,1297.4,0.5801988256496715,-8.829999999999984,False,0.4525,3.1424028386837612,7.485455093227999
11741,26.13,Truck,14.0,6.48,98.51,124.95,214.97,48.58,166.39,0.7740149788342559,26.439999999999998,True,0.4628571428571429,1.8591657099119785,8.226942212016839
11742,5.5,VUC,3.0,1.85,35.4,11.68,35.55,8.25,27.299999999999997,0.7679324894514767,-23.72,False,0.6166666666666667,1.5,6.463636363636363
11743,82.89,3/4,4.0,1.26,178.22,209.84,304.26,66.36,237.89999999999998,0.7818970617235259,31.620000000000005,True,0.315,0.8005790807093739,3.670647846543612
11744,115.55,Toco,6.0,5.22,246.98,308.15,536.42,127.79,408.62999999999994,0.7617724917042615,61.16999999999999,True,0.87,1.1059281696235397,4.642319342276071
11745,487.52,Carreta_Bau,28.0,6.64,657.8,653.96,3447.05,1505.57,1941.4800000000002,0.563229428061676,-3.839999999999918,False,0.23714285714285713,3.0882220216606497,7.07058171972432
11746,297.91,Carreta_Bau,28.0,15.78,348.01,439.23,2281.62,940.16,1341.46,0.587941900930041,91.22000000000003,True,0.5635714285714285,3.1558524386559696,7.658756000134268
11747,264.83,Carreta_Sider,28.0,24.65,447.53,439.44,2244.98,868.93,1376.0500000000002,0.612945326907144,-8.089999999999975,False,0.8803571428571428,3.281085979685081,8.477060755956652
11748,48.74,VUC,3.0,1.8,111.07,104.84,153.9,40.95,112.95,0.7339181286549707,-6.22999999999999,False,0.6,0.8401723430447271,3.1575707837505127
11749,75.13,VUC,3.0,2.39,147.87,172.8,249.19,44.91,204.28,0.8197760744813195,24.930000000000007,True,0.7966666666666667,0.5977638759483562,3.316784240649541
11750,69.78,Toco,6.0,2.12,189.69,176.29,311.34,72.26,239.07999999999998,0.767906468812231,-13.400000000000006,False,0.35333333333333333,1.0355402694181715,4.461736887360274
11751,461.13,Carreta_Sider,28.0,14.8,627.42,640.63,3472.4,1499.04,1973.3600000000001,0.5682985831125447,13.210000000000036,True,0.5285714285714286,3.250796955305445,7.530197558172316
11752,94.43,Truck,14.0,10.59,287.4,308.91,661.29,149.08,512.2099999999999,0.7745618412496785,21.510000000000048,True,0.7564285714285715,1.578735571322673,7.0029651593773155
11753,454.37,Carreta_Bau,28.0,25.34,625.79,646.86,3483.77,1459.4,2024.37,0.5810860074000292,21.07000000000005,True,0.905,3.211919801043203,7.667253559874111
11754,404.09,Carreta_Sider,28.0,19.5,596.52,596.66,3134.99,1326.91,1808.0799999999997,0.5767418715849173,0.13999999999998636,True,0.6964285714285714,3.2836991759261553,7.758147937340691
11755,43.85,3/4,4.0,1.43,105.15,106.11,168.89,44.97,123.91999999999999,0.7337320149209544,0.9599999999999937,True,0.3575,1.0255416191562143,3.8515393386545034
11756,42.91,VUC,3.0,0.82,95.78,111.02,137.19,27.75,109.44,0.7977257817625192,15.239999999999995,True,0.2733333333333333,0.6467024003728735,3.19715683989746
11757,29.64,3/4,4.0,3.46,74.27,80.68,150.43,23.54,126.89000000000001,0.8435152562653726,6.410000000000011,True,0.865,0.7941970310391363,5.075236167341431
11758,447.48,Carreta_Sider,28.0,17.39,573.67,653.85,3401.93,1456.46,1945.4699999999998,0.5718724371165779,80.18000000000006,True,0.6210714285714286,3.254804684008224,7.602417985161347
11759,147.84,Truck,14.0,4.29,476.89,429.8,859.39,248.57,610.8199999999999,0.7107599576443756,-47.089999999999975,False,0.30642857142857144,1.6813446969696968,5.812973484848484
11760,418.39,Carreta_Bau,28.0,15.76,585.6,576.32,3095.46,1319.57,1775.89,0.5737079464764526,-9.279999999999973,False,0.5628571428571428,3.1539233729295635,7.398503788331461
11761,60.89,VUC,3.0,0.77,96.61,127.05,186.3,38.75,147.55,0.7920021470746108,30.439999999999998,True,0.25666666666666665,0.6363934964690425,3.059615700443423
11762,48.24,VUC,3.0,0.72,114.38,117.19,146.64,23.48,123.15999999999998,0.8398799781778504,2.8100000000000023,True,0.24,0.4867330016583748,3.039800995024875
11763,70.32,Toco,6.0,5.59,173.34,180.79,359.33,80.59,278.74,0.7757214816463975,7.449999999999989,True,0.9316666666666666,1.1460466439135382,5.109926052332196
11764,36.44,VUC,3.0,1.84,74.16,113.21,123.21,20.48,102.72999999999999,0.8337797256716175,39.05,True,0.6133333333333334,0.562019758507135,3.3811745334796925
11765,15.91,3/4,4.0,1.45,57.87,32.13,77.9,20.69,57.21000000000001,0.7344030808729141,-25.739999999999995,False,0.3625,1.3004399748585795,4.8962916404776875
11766,82.48,3/4,4.0,3.6,168.88,198.57,313.01,73.61,239.39999999999998,0.7648317945113574,29.689999999999998,True,0.9,0.892458777885548,3.7949806013579046
11767,234.41,Carreta_Bau,28.0,27.97,340.69,411.19,2032.02,758.43,1273.5900000000001,0.6267605633802817,70.5,True,0.9989285714285714,3.2354848342647498,8.668657480482915
11768,79.35,Toco,6.0,5.41,192.99,220.58,389.36,81.21,308.15000000000003,0.7914269570577358,27.590000000000003,True,0.9016666666666667,1.0234404536862003,4.906868304977946
11769,35.94,VUC,3.0,2.36,97.63,82.28,139.9,22.84,117.06,0.8367405289492494,-15.349999999999994,False,0.7866666666666666,0.6355036171396773,3.8925987757373406
11770,463.69,Carreta_Bau,28.0,27.1,523.6,673.19,3594.55,1495.31,2099.2400000000002,0.5840063429358334,149.59000000000003,True,0.9678571428571429,3.2248053656537774,7.752054174124955
11771,66.82,3/4,4.0,1.27,190.77,151.07,241.36,56.45,184.91000000000003,0.766117003646006,-39.70000000000002,False,0.3175,0.844806944028734,3.612092187967675
11772,252.35,Carreta_Sider,28.0,25.09,399.13,418.02,2164.04,827.79,1336.25,0.6174793441895714,18.889999999999986,True,0.8960714285714285,3.2803249455121852,8.57554983158312
11773,118.08,Toco,6.0,2.73,285.48,286.49,519.76,122.82,396.94,0.7636986301369864,1.009999999999991,True,0.455,1.0401422764227641,4.401761517615176
11774,271.11,Carreta_Sider,28.0,4.97,465.83,434.05,2002.49,860.61,1141.88,0.5702300635708544,-31.779999999999973,False,0.1775,3.174394157353104,7.386263878130648
11775,416.63,Carreta_Bau,28.0,4.97,529.69,585.73,2935.98,1286.76,1649.22,0.5617272597224777,56.039999999999964,True,0.1775,3.0884957876293115,7.046972133547753
11776,48.81,VUC,3.0,0.93,109.24,120.44,154.76,21.17,133.58999999999997,0.8632075471698112,11.200000000000003,True,0.31,0.4337225978283139,3.1706617496414666
11777,307.9,Carreta_Sider,28.0,22.75,530.47,486.52,2514.5,1024.08,1490.42,0.5927301650427521,-43.950000000000045,False,0.8125,3.326014939915557,8.166612536537837
11778,73.25,VUC,3.0,2.74,136.47,165.14,237.31,54.11,183.2,0.7719860098605199,28.669999999999987,True,0.9133333333333334,0.7387030716723549,3.239726962457338
11779,39.5,VUC,3.0,0.78,106.84,94.9,117.61,19.9,97.71000000000001,0.8307967009608027,-11.939999999999998,False,0.26,0.5037974683544303,2.9774683544303797
11780,52.74,Toco,6.0,5.21,137.05,155.47,281.59,70.61,210.97999999999996,0.7492453567243155,18.419999999999987,True,0.8683333333333333,1.338832006067501,5.339211224876753
11781,9.26,VUC,3.0,2.38,32.92,34.36,56.51,7.21,49.3,0.872411962484516,1.4399999999999977,True,0.7933333333333333,0.7786177105831533,6.102591792656588
11782,419.54,Carreta_Bau,28.0,5.44,498.6,568.63,2962.25,1293.97,1668.28,0.5631800151911553,70.02999999999997,True,0.1942857142857143,3.0842589502788766,7.060709348333889
11783,19.92,Truck,14.0,10.8,84.73,55.32,248.06,35.9,212.16,0.8552769491252116,-29.410000000000004,False,0.7714285714285715,1.8022088353413652,12.45281124497992
11784,75.14,3/4,4.0,0.73,184.01,211.42,274.93,64.38,210.55,0.7658313025133671,27.409999999999997,True,0.1825,0.8568006388075592,3.6589033803566675
11785,38.72,Toco,6.0,2.24,103.68,105.23,191.4,42.15,149.25,0.7797805642633229,1.5499999999999972,True,0.37333333333333335,1.0885847107438016,4.943181818181818
11786,109.99,VUC,3.0,1.8,189.22,236.13,334.5,65.23,269.27,0.8049925261584454,46.91,True,0.6,0.5930539139921812,3.041185562323848
11787,7.19,VUC,3.0,2.77,16.66,44.2,55.61,2.52,53.089999999999996,0.9546844092789066,27.540000000000003,True,0.9233333333333333,0.3504867872044506,7.7343532684283725
11788,170.29,Truck,14.0,3.35,476.05,502.47,959.65,274.71,684.94,0.7137393841504716,26.420000000000016,True,0.2392857142857143,1.613189265370838,5.635386693287921
11789,334.53,Carreta_Sider,28.0,12.49,397.47,484.1,2547.36,1086.14,1461.22,0.5736213177564223,86.63,True,0.44607142857142856,3.2467641168206147,7.614743072370192
11790,19.25,VUC,3.0,1.92,66.52,36.36,76.75,19.59,57.16,0.7447557003257329,-30.159999999999997,False,0.64,1.0176623376623377,3.987012987012987
11791,258.76,Carreta_Bau,28.0,21.82,357.14,427.13,2108.29,823.83,1284.46,0.609242561507193,69.99000000000001,True,0.7792857142857142,3.1837610140670893,8.147665790694079
11792,41.46,Toco,6.0,5.57,94.26,132.25,227.48,46.35,181.13,0.7962458238086865,37.989999999999995,True,0.9283333333333333,1.11794500723589,5.486734201640135
11793,69.33,VUC,3.0,1.65,144.17,147.9,209.83,41.1,168.73000000000002,0.8041271505504456,3.730000000000018,True,0.5499999999999999,0.5928169623539593,3.0265397374873793
11794,384.07,Carreta_Bau,28.0,24.21,605.77,561.29,2989.82,1237.65,1752.17,0.5860453137647083,-44.48000000000002,False,0.8646428571428572,3.2224594474965502,7.784570520998777
11795,504.09,Carreta_Sider,28.0,18.89,680.36,712.06,3843.89,1650.6,2193.29,0.5705912500097557,31.699999999999932,True,0.6746428571428572,3.2744152829851814,7.62540419369557
11796,37.08,3/4,4.0,1.29,90.1,101.53,139.95,28.05,111.89999999999999,0.7995712754555199,11.430000000000007,True,0.3225,0.7564724919093851,3.774271844660194
11797,71.81,Toco,6.0,3.86,185.07,202.61,332.55,78.62,253.93,0.7635844233949782,17.54000000000002,True,0.6433333333333333,1.0948335886366802,4.630970616905723
11798,82.08,3/4,4.0,1.67,172.13,192.79,293.86,60.63,233.23000000000002,0.7936772612808821,20.659999999999997,True,0.4175,0.7386695906432749,3.5801656920077973
11799,35.04,Toco,6.0,4.49,95.68,117.0,193.11,41.15,151.96,0.7869090155869711,21.319999999999993,True,0.7483333333333334,1.1743721461187215,5.511130136986302
11800,375.44,Carreta_Sider,28.0,10.97,524.94,559.08,2806.08,1208.89,1597.1899999999998,0.5691890466415782,34.139999999999986,True,0.3917857142857143,3.2199286170892822,7.474110377157468
11801,76.83,VUC,3.0,1.12,207.58,182.34,240.59,62.54,178.05,0.7400556964129847,-25.24000000000001,False,0.37333333333333335,0.8140049459846415,3.131459065469218
11802,272.38,Carreta_Sider,28.0,26.7,403.53,458.52,2325.76,904.0,1421.7600000000002,0.6113098514034122,54.99000000000001,True,0.9535714285714285,3.318892723401131,8.538659226081212
11803,15.55,3/4,4.0,3.69,49.15,62.59,103.59,12.12,91.47,0.8830002896032435,13.440000000000005,True,0.9225,0.7794212218649517,6.661736334405145
11804,325.5,Carreta_Bau,28.0,14.95,409.86,477.08,2445.92,1029.67,1416.25,0.5790254791653038,67.21999999999997,True,0.5339285714285714,3.1633486943164364,7.5143471582181265
11805,482.95,Carreta_Sider,28.0,22.42,761.16,689.11,3746.92,1598.29,2148.63,0.573438984552646,-72.04999999999995,False,0.8007142857142858,3.3094316181799357,7.758401490837561
11806,381.02,Carreta_Bau,28.0,27.57,588.92,550.69,3021.02,1235.95,1785.07,0.5908832116305088,-38.229999999999905,False,0.9846428571428572,3.2437929767466276,7.928770143299564
11807,41.79,3/4,4.0,0.9,97.8,111.07,168.42,33.33,135.08999999999997,0.8021018881368007,13.269999999999996,True,0.225,0.797559224694903,4.030150753768844
11808,12.88,3/4,4.0,2.66,38.96,34.15,63.09,5.25,57.84,0.9167855444602948,-4.810000000000002,False,0.665,0.4076086956521739,4.898291925465839
11809,8.78,3/4,4.0,1.46,39.73,41.94,59.22,20.7,38.519999999999996,0.6504559270516717,2.210000000000001,True,0.365,2.357630979498861,6.744874715261959
11810,9.87,Toco,6.0,4.98,32.97,62.75,101.2,13.46,87.74000000000001,0.8669960474308301,29.78,True,0.8300000000000001,1.363728470111449,10.253292806484296
11811,13.53,Toco,6.0,1.42,42.48,51.98,73.83,15.54,58.29,0.7895164567249086,9.5,True,0.23666666666666666,1.1485587583148558,5.4567627494456765
11812,80.05,VUC,3.0,2.46,193.59,170.14,259.66,56.1,203.56000000000003,0.7839482400061619,-23.450000000000017,False,0.82,0.7008119925046846,3.2437226733291697
11813,436.35,Carreta_Bau,28.0,8.97,659.81,611.37,3123.86,1349.93,1773.93,0.5678647570633767,-48.43999999999994,False,0.3203571428571429,3.0936862610289904,7.159069554256904
11814,53.47,VUC,3.0,1.61,118.61,137.04,175.94,31.94,144.0,0.8184608389223599,18.429999999999993,True,0.5366666666666667,0.5973443052178792,3.290443239199551
11815,223.15,Carreta_Bau,28.0,23.57,336.02,365.54,1890.99,709.77,1181.22,0.6246569257373122,29.52000000000004,True,0.8417857142857142,3.1806856374635895,8.474075733811338
11816,90.21,3/4,4.0,0.83,216.43,217.32,314.14,75.73,238.40999999999997,0.7589291398739415,0.8899999999999864,True,0.2075,0.8394856446070281,3.482319033366589
11817,411.34,Carreta_Sider,28.0,26.29,510.56,615.58,3301.48,1361.83,1939.65,0.5875092382810134,105.02000000000004,True,0.9389285714285714,3.3107161958477174,8.02615840910196
11818,52.96,VUC,3.0,1.0,122.85,117.23,175.73,36.86,138.87,0.7902464007283903,-5.61999999999999,False,0.3333333333333333,0.6959969788519638,3.3181646525679755
11819,61.21,VUC,3.0,1.73,134.49,145.72,198.4,45.18,153.22,0.7722782258064516,11.22999999999999,True,0.5766666666666667,0.7381146871426237,3.2413004411043946
11820,20.79,3/4,4.0,3.1,40.76,40.37,100.79,23.57,77.22,0.7661474352614346,-0.39000000000000057,False,0.775,1.1337181337181337,4.848003848003849
11821,154.26,VUC,3.0,0.76,362.29,333.44,454.47,99.3,355.17,0.7815037296191167,-28.850000000000023,False,0.25333333333333335,0.6437183975106963,2.946129910540646
11822,53.19,VUC,3.0,2.0,120.53,147.41,170.71,35.26,135.45000000000002,0.7934508816120908,26.879999999999995,True,0.6666666666666666,0.6629065613837187,3.2094378642601997
11823,39.06,VUC,3.0,1.76,88.59,101.0,126.6,22.98,103.61999999999999,0.8184834123222748,12.409999999999997,True,0.5866666666666667,0.5883256528417818,3.2411674347158215
11824,88.76,Truck,14.0,9.07,274.01,277.04,603.01,147.93,455.08,0.7546806852291007,3.0300000000000296,True,0.6478571428571429,1.6666291122127084,6.79371338440739
11825,413.65,Carreta_Bau,28.0,19.97,650.37,573.66,3127.92,1315.07,1812.8500000000001,0.5795704493721068,-76.71000000000004,False,0.7132142857142857,3.1791853015834644,7.561755106974496
11826,88.99,VUC,3.0,1.52,179.46,190.54,271.43,47.5,223.93,0.825000921047784,11.079999999999984,True,0.5066666666666667,0.533767839083043,3.050117990785482
11827,22.06,Truck,14.0,5.66,86.7,92.05,202.3,32.62,169.68,0.8387543252595155,5.349999999999994,True,0.4042857142857143,1.4786944696282864,9.170444242973709
11828,60.43,Truck,14.0,4.29,143.1,194.46,398.58,101.2,297.38,0.7460986502082393,51.360000000000014,True,0.30642857142857144,1.6746649015389707,6.595730597385405
11829,469.66,Carreta_Bau,28.0,26.55,680.33,645.97,3625.38,1508.33,2117.05,0.5839525787641572,-34.360000000000014,False,0.9482142857142858,3.2115360047694073,7.719158540220585
11830,62.07,3/4,4.0,1.96,152.62,157.52,221.81,46.67,175.14,0.7895946981650962,4.900000000000006,True,0.49,0.7518930240051555,3.5735459964556147
11831,55.19,3/4,4.0,1.56,140.88,126.46,195.52,45.32,150.20000000000002,0.7682078559738135,-14.420000000000002,False,0.39,0.8211632542127197,3.5426707736908862
11832,477.6,Carreta_Sider,28.0,5.45,588.33,657.73,3473.04,1511.17,1961.87,0.5648855181627623,69.39999999999998,True,0.19464285714285715,3.1640912897822444,7.271859296482412
11833,15.31,VUC,3.0,2.37,57.52,57.49,66.19,13.59,52.599999999999994,0.7946819761293246,-0.030000000000001137,False,0.79,0.8876551273677334,4.323318092749837
11834,63.52,3/4,4.0,2.39,160.51,154.24,231.09,57.16,173.93,0.7526504824959972,-6.269999999999982,False,0.5975,0.899874055415617,3.6380667506297226
11835,76.72,VUC,3.0,0.94,189.17,160.74,223.79,53.2,170.58999999999997,0.7622771348138879,-28.42999999999998,False,0.3133333333333333,0.6934306569343066,2.916970802919708
11836,35.42,VUC,3.0,2.73,62.28,72.66,136.84,24.27,112.57000000000001,0.8226395790704473,10.379999999999995,True,0.91,0.6852060982495765,3.8633540372670807
11837,50.82,Toco,6.0,5.66,130.72,136.9,276.45,52.12,224.32999999999998,0.8114668113582926,6.180000000000007,True,0.9433333333333334,1.0255804801259347,5.4397874852420305
11838,14.59,3/4,4.0,3.59,33.84,42.39,95.05,6.46,88.59,0.9320357706470279,8.549999999999997,True,0.8975,0.4427690198766278,6.514736120630569
11839,144.55,3/4,4.0,2.51,301.99,349.57,513.52,125.75,387.77,0.7551215142545568,47.579999999999984,True,0.6275,0.8699411968177101,3.5525423728813554
11840,447.7,Carreta_Bau,28.0,13.08,588.29,621.44,3258.08,1407.33,1850.75,0.5680492805578746,33.15000000000009,True,0.46714285714285714,3.1434666071029707,7.277373241009605
11841,88.69,Toco,6.0,1.73,273.69,253.21,371.04,89.15,281.89,0.7597294092281155,-20.47999999999999,False,0.28833333333333333,1.005186605028752,4.1835607171045215
11842,13.97,VUC,3.0,1.41,27.66,25.11,50.76,2.65,48.11,0.9477935382190702,-2.5500000000000007,False,0.47,0.1896921975662133,3.6335003579098064
11843,22.96,3/4,4.0,2.68,66.16,85.84,109.12,19.49,89.63000000000001,0.8213892961876833,19.680000000000007,True,0.67,0.8488675958188152,4.7526132404181185
11844,141.72,Toco,6.0,2.06,289.54,364.43,593.29,152.55,440.73999999999995,0.7428744795968244,74.88999999999999,True,0.3433333333333333,1.0764182895850976,4.186353372847869
11845,31.16,3/4,4.0,2.18,90.95,82.41,136.6,31.06,105.53999999999999,0.7726207906295753,-8.540000000000006,False,0.545,0.996790757381258,4.38382541720154
11846,298.32,Carreta_Sider,28.0,17.84,418.15,464.15,2365.28,978.94,1386.3400000000001,0.5861208820942975,46.0,True,0.6371428571428571,3.2815097881469564,7.928667203003487
11847,79.15,VUC,3.0,2.32,160.47,207.4,240.96,50.95,190.01,0.7885541168658697,46.93000000000001,True,0.7733333333333333,0.6437144662034112,3.0443461781427668
11848,385.07,Carreta_Sider,28.0,6.37,597.68,550.78,2821.23,1234.71,1586.52,0.5623504641592497,-46.89999999999998,False,0.2275,3.2064559690445895,7.3265380320461215
11849,67.76,VUC,3.0,2.66,123.82,181.68,227.99,42.5,185.49,0.8135883152769858,57.860000000000014,True,0.8866666666666667,0.6272136953955135,3.364669421487603
11850,300.81,Carreta_Sider,28.0,15.05,416.12,479.28,2357.54,976.57,1380.9699999999998,0.5857673676798696,63.15999999999997,True,0.5375,3.2464678700841065,7.837305940626973
11851,4.64,VUC,3.0,1.93,8.22,8.0,25.0,7.23,17.77,0.7108,-0.22000000000000064,False,0.6433333333333333,1.558189655172414,5.387931034482759
11852,239.46,Carreta_Sider,28.0,26.58,322.34,395.27,2101.98,802.05,1299.93,0.6184311934461794,72.93,True,0.9492857142857142,3.349411175144074,8.778000501127536
11853,20.7,3/4,4.0,1.17,61.07,64.31,85.73,22.19,63.540000000000006,0.7411641199113497,3.240000000000002,True,0.2925,1.0719806763285025,4.141545893719807
11854,385.62,Carreta_Sider,28.0,25.25,628.54,580.97,3097.94,1279.53,1818.41,0.5869739246079653,-47.569999999999936,False,0.9017857142857143,3.3181110938229343,8.033660079871376
11855,375.87,Carreta_Bau,28.0,23.35,432.08,545.79,2932.52,1204.12,1728.4,0.5893906946926194,113.70999999999998,True,0.8339285714285715,3.203554420411312,7.801952802830765
11856,342.73,Carreta_Bau,28.0,27.86,506.9,511.45,2781.58,1103.4,1678.1799999999998,0.6033189769843038,4.550000000000011,True,0.995,3.2194438771044265,8.115951331952266
11857,72.26,VUC,3.0,1.45,168.71,182.68,211.81,50.6,161.21,0.761106652188282,13.969999999999999,True,0.48333333333333334,0.7002491004705231,2.931220592305563
11858,40.75,VUC,3.0,0.77,87.48,98.09,123.38,22.7,100.67999999999999,0.8160155616793645,10.61,True,0.25666666666666665,0.5570552147239264,3.0277300613496934
11860,91.72,Truck,14.0,11.53,293.31,288.97,653.69,149.87,503.82000000000005,0.770732304303263,-4.339999999999975,False,0.8235714285714285,1.6339947666812038,7.127017008286089
11861,17.76,Toco,6.0,1.6,55.05,63.09,103.51,14.67,88.84,0.8582745628441696,8.040000000000006,True,0.26666666666666666,0.8260135135135135,5.8282657657657655
11862,319.58,Carreta_Sider,28.0,11.48,538.92,515.55,2429.23,1017.91,1411.3200000000002,0.5809742181678968,-23.370000000000005,False,0.41000000000000003,3.185149258401652,7.601320483134114
11863,394.94,Carreta_Sider,28.0,27.7,638.37,601.66,3204.93,1315.04,1889.8899999999999,0.5896821459439051,-36.710000000000036,False,0.9892857142857142,3.3297209702739656,8.114979490555527
11864,50.45,3/4,4.0,2.1,89.75,165.16,196.85,46.58,150.26999999999998,0.7633731267462535,75.41,True,0.525,0.9232903865213081,3.9018830525272543
11865,266.29,Carreta_Sider,28.0,9.7,386.38,431.52,2026.75,858.32,1168.4299999999998,0.5765042555815961,45.139999999999986,True,0.3464285714285714,3.223252844643058,7.611063126666416
11866,124.23,3/4,4.0,3.16,327.82,283.85,438.99,108.76,330.23,0.7522494817649605,-43.96999999999997,False,0.79,0.875472913144973,3.5336875150929727
11867,323.42,Carreta_Sider,28.0,10.66,488.59,506.46,2447.69,1049.17,1398.52,0.5713632036736678,17.870000000000005,True,0.3807142857142857,3.2439861480427927,7.5681466823325705
11868,26.6,Toco,6.0,3.61,94.73,84.66,158.84,26.04,132.8,0.836061445479728,-10.070000000000007,False,0.6016666666666667,0.9789473684210526,5.9714285714285715
11869,71.11,3/4,4.0,1.13,192.27,194.85,259.98,53.57,206.41000000000003,0.7939456881298562,2.579999999999984,True,0.2825,0.753339895935874,3.6560258754043033
11870,402.47,Carreta_Sider,28.0,15.17,655.49,577.82,3058.79,1311.46,1747.33,0.5712487617652732,-77.66999999999996,False,0.5417857142857143,3.258528585981564,7.600044723830347
11871,74.68,VUC,3.0,0.73,189.82,143.28,226.45,48.76,177.69,0.7846765290351071,-46.53999999999999,False,0.24333333333333332,0.6529191215854311,3.0322710230316012
11872,40.15,3/4,4.0,3.23,119.55,107.81,182.2,28.19,154.01,0.8452799121844128,-11.739999999999995,False,0.8075,0.7021170610211707,4.537982565379825
